Date,AAPL,AMZN,AVGO,GOOGL,META,MSFT,NVDA,ORCL,TSLA,TSM
2016-08-15,25.058101654052734,38.42449951171875,13.47785758972168,39.96766662597656,122.93526458740234,51.49684524536133,1.5457617044448853,35.7736930847168,15.03933334350586,23.420412063598633
2016-08-16,25.035205841064453,38.20199966430664,13.236771583557129,39.73112487792969,122.33995056152344,51.2115364074707,1.5364351272583008,35.71318435668945,14.907333374023438,23.173372268676758
2016-08-17,24.998580932617188,38.23149871826172,13.285146713256836,39.940887451171875,123.401611328125,51.31853103637695,1.5008466243743896,35.61812210083008,14.88266658782959,23.09368896484375
2016-08-18,24.966541290283203,38.222999572753906,13.354243278503418,39.80848693847656,122.94519805908203,51.35418701171875,1.5241632461547852,35.55760955810547,14.900667190551758,23.23712730407715
2016-08-19,25.03062629699707,37.865501403808594,13.431026458740234,39.654747009277344,122.59791564941406,51.37202072143555,1.5280901193618774,35.71318435668945,15.0,22.82274627685547
2016-08-22,24.83608627319336,37.9739990234375,13.507801055908203,39.52085876464844,123.18331909179688,51.41659164428711,1.5344716310501099,35.62675094604492,14.862000465393066,22.631494522094727
2016-08-23,24.913896560668945,38.122501373291016,13.616066932678223,39.50300598144531,123.401611328125,51.612735748291016,1.5468889474868774,35.8687629699707,14.989333152770996,22.7111759185791
2016-08-24,24.726213455200195,37.86249923706055,13.45943546295166,39.354740142822266,122.51853942871094,51.66623306274414,1.5230376720428467,35.49711227416992,14.841333389282227,22.623525619506836
2016-08-25,24.62092399597168,37.96099853515625,13.516252517700195,39.24066925048828,122.92533111572266,51.86238098144531,1.5129562616348267,35.523048400878906,14.730667114257812,22.79087257385254
2016-08-26,24.476734161376953,38.45000076293945,13.602242469787598,39.33588790893555,123.98701477050781,51.73756408691406,1.5252505540847778,35.66131591796875,14.666000366210938,22.82274627685547
2016-08-29,24.44926643371582,38.56449890136719,13.620670318603516,39.46482467651367,125.55471801757812,51.79996109008789,1.5242670774459839,35.70454406738281,14.346667289733887,22.870559692382812
2016-08-30,24.261581420898438,38.37900161743164,13.589962005615234,39.27142333984375,124.86015319824219,51.612735748291016,1.5154151916503906,35.70454406738281,14.089332580566406,22.806814193725586
2016-08-31,24.284465789794922,38.45800018310547,13.545424461364746,39.16877365112305,125.13798522949219,51.2293701171875,1.5082844495773315,35.62675094604492,14.133999824523926,22.90243148803711
2016-09-01,24.428668975830078,38.53099822998047,13.596867561340332,39.245635986328125,125.18758392333984,51.34527587890625,1.5527899265289307,35.574893951416016,13.38466739654541,23.07775115966797
2016-09-02,24.657543182373047,38.62200164794922,13.29128646850586,39.51689529418945,125.52494812011719,51.41659164428711,1.5375456809997559,35.652687072753906,13.185333251953125,23.22119140625
2016-09-06,24.650678634643555,39.44350051879883,13.136960983276367,40.06982421875,128.71986389160156,51.363094329833984,1.5520528554916382,35.652687072753906,13.522000312805176,23.500099182128906
2016-09-07,24.80175018310547,39.2239990234375,12.968045234680176,40.068336486816406,130.0296173095703,51.407684326171875,1.5291849374771118,35.652687072753906,13.447333335876465,23.763071060180664
2016-09-08,24.151729583740234,39.202999114990234,12.928119659423828,39.812950134277344,129.25567626953125,51.2026252746582,1.5402501821517944,35.19461441040039,13.157333374023438,23.739160537719727
2016-09-09,23.604694366455078,38.00699996948242,12.34459400177002,39.100830078125,126.1103515625,50.11491012573242,1.4635324478149414,34.59823226928711,12.964667320251465,22.78290367126465
2016-09-12,24.133407592773438,38.574501037597656,12.628679275512695,39.61359405517578,127.68797302246094,50.86381912231445,1.493776798248291,35.160037994384766,13.220000267028809,23.101652145385742
2016-09-13,24.707908630371094,38.050498962402344,12.687029838562012,39.11273193359375,126.21949768066406,50.400211334228516,1.4721390008926392,34.727882385253906,13.069999694824219,22.703210830688477
2016-09-14,25.582239151000977,38.054500579833984,13.022555351257324,39.19901657104492,126.7751235961914,50.15947723388672,1.485170602798462,34.78838348388672,13.093999862670898,22.806814193725586
2016-09-15,26.45199203491211,38.484500885009766,13.301336288452148,39.73310852050781,127.35062408447266,50.988643646240234,1.541479468345642,35.31559753417969,13.361332893371582,23.253063201904297
2016-09-16,26.303218841552734,38.92599868774414,13.187360763549805,39.571441650390625,128.0650177001953,51.042137145996094,1.5451676845550537,33.63884735107422,13.69333267211914,23.037906646728516
2016-09-19,25.996509552001953,38.755001068115234,13.148085594177246,39.44349670410156,127.64826965332031,50.7568359375,1.5655765533447266,33.90678787231445,13.755999565124512,23.850727081298828
2016-09-20,25.994226455688477,39.01100158691406,12.955560684204102,39.66119384765625,127.63835144042969,50.64985275268555,1.5513149499893188,33.76849365234375,13.642666816711426,23.826820373535156
2016-09-21,25.989654541015625,39.48699951171875,13.078776359558105,39.92155075073242,128.92823791503906,51.49684143066406,1.5948376655578613,34.14878845214844,13.6813325881958,24.304948806762695
2016-09-22,26.23455810546875,40.23500061035156,13.002533912658691,40.46306610107422,129.067138671875,51.55034255981445,1.5987716913223267,34.14878845214844,13.76200008392334,24.432453155517578
2016-09-23,25.797388076782227,40.287498474121094,12.833882331848145,40.41397476196289,126.9636459350586,51.2026252746582,1.5970501899719238,33.90678787231445,13.829999923706055,24.002134323120117
2016-09-26,25.83629608154297,39.95800018310547,12.836963653564453,39.80352783203125,126.31871032714844,50.730098724365234,1.582051396369934,33.73393249511719,13.932666778564453,23.779008865356445
2016-09-27,25.884366989135742,40.80550003051758,13.158093452453613,40.2042121887207,127.68797302246094,51.66623306274414,1.6361464262008667,33.967281341552734,13.720666885375977,24.22525978088379
2016-09-28,26.081205368041992,41.43600082397461,13.145773887634277,40.170989990234375,128.22377014160156,51.73756408691406,1.6420478820800781,34.08829879760742,13.751333236694336,24.169477462768555
2016-09-29,25.67608642578125,41.45249938964844,13.281319618225098,39.803035736083984,127.09264373779297,51.17587661743164,1.6572930812835693,33.81171798706055,13.380000114440918,24.22525978088379
2016-09-30,25.87520980834961,41.865501403808594,13.285934448242188,39.873443603515625,127.27124786376953,51.35418701171875,1.6848326921463013,33.95000076293945,13.60200023651123,24.376672744750977
2016-10-03,25.7539005279541,41.83700180053711,13.097257614135742,39.690956115722656,127.7673568725586,51.19369888305664,1.683111548423767,33.69934844970703,14.24666690826416,24.480262756347656
2016-10-04,25.863765716552734,41.701499938964844,13.018705368041992,39.81046676635742,127.19186401367188,51.03322219848633,1.679423213005066,33.595645904541016,14.093999862670898,24.2172908782959
2016-10-05,25.87520980834961,42.21799850463867,13.359865188598633,39.73310852050781,127.46968841552734,51.38985061645508,1.6777023077011108,33.83765411376953,13.897333145141602,24.328859329223633
2016-10-06,26.06746482849121,42.08300018310547,13.414545059204102,39.82484817504883,127.73759460449219,51.47901916503906,1.655818223953247,33.595645904541016,13.399999618530273,24.520111083984375
2016-10-07,26.106380462646484,41.971500396728516,13.416081428527832,39.707313537597656,127.98564147949219,51.532493591308594,1.643769383430481,33.58696365356445,13.107333183288574,24.846837997436523
2016-10-10,26.561857223510742,42.08549880981445,13.459210395812988,40.37480545043945,129.22589111328125,51.746482849121094,1.649916648864746,33.50887680053711,13.396666526794434,24.9265193939209
2016-10-11,26.619081497192383,41.54999923706055,13.181973457336426,40.14668655395508,127.87649536132812,50.988643646240234,1.6260652542114258,32.97958755493164,13.34000015258789,24.488231658935547
2016-10-12,26.85711669921875,41.704498291015625,13.128067016601562,40.25579071044922,128.045166015625,50.91732406616211,1.633441686630249,33.01430892944336,13.434000015258789,24.982297897338867
2016-10-13,26.774715423583984,41.4640007019043,13.010235786437988,39.87443542480469,126.82474517822266,50.74790573120117,1.6068856716156006,32.9969596862793,13.349332809448242,24.328859329223633
2016-10-14,26.923486709594727,41.14799880981445,13.098798751831055,39.90022277832031,126.88427734375,51.19369888305664,1.622623085975647,33.326656341552734,13.100666999816895,24.432453155517578
2016-10-17,26.905179977416992,40.647499084472656,13.005617141723633,40.01130294799805,126.54692840576172,51.01539993286133,1.613278865814209,33.22254943847656,12.93066692352295,24.360733032226562
2016-10-18,26.886873245239258,40.88249969482422,13.258977890014648,40.7378044128418,127.56891632080078,51.407684326171875,1.6378676891326904,33.335330963134766,13.273332595825195,24.59183120727539
2016-10-19,26.806760787963867,40.884498596191406,13.23587703704834,41.00310516357422,129.09693908691406,51.29176712036133,1.6344255208969116,33.274600982666016,13.570667266845703,24.68745231628418
2016-10-20,26.79302978515625,40.51599884033203,13.354475021362305,40.744747161865234,128.98777770996094,51.042137145996094,1.6654075384140015,33.049015045166016,13.273332595825195,24.751201629638672
2016-10-21,26.687746047973633,40.949501037597656,13.31673526763916,40.8652458190918,131.0416717529297,53.19081115722656,1.6607357263565063,32.91018295288086,13.339332580566406,24.767141342163086
2016-10-24,26.928070068359375,41.90449905395508,13.596292495727539,41.4444580078125,132.2422332763672,54.385501861572266,1.738682508468628,33.20519256591797,13.517333030700684,25.030113220214844
2016-10-25,27.065397262573242,41.75899887084961,13.372956275939941,41.087913513183594,131.2599334716797,54.376590728759766,1.7672055959701538,33.28329086303711,13.489333152770996,25.14167594909668
2016-10-26,26.45656967163086,41.12950134277344,13.322897911071777,40.76805114746094,130.01966857910156,54.055633544921875,1.7743364572525024,33.239906311035156,13.482666969299316,24.8707332611084
